id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,winningGoalie.lastName.sv,venue.fi,specialEvent.parentId,specialEvent.name.default,winningGoalie.lastName.de,winningGoalScorer.lastName.fr,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,tricode_winteam
2018021154,20182019,2,2019-03-23,False,2019-03-23T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,3,Rangers,New York,de New York,NYR,2,10,Maple Leafs,Toronto,de Toronto,TOR,1,4,OT,3,OT,8480382.0,8476458.0,,,,,,,,,,,,,,,,,,,,NYR
2018021155,20182019,2,2019-03-23,False,2019-03-23T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,8,Canadiens,Montréal,de Montréal,MTL,7,3,REG,3,REG,8471679.0,8475848.0,,,,,,,,,,,,,,,,,,,,MTL
2018021160,20182019,2,2019-03-23,False,2019-03-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8476899.0,8477955.0,,,,,,,,,,,,,,,,,,,,PIT
2018021159,20182019,2,2019-03-23,False,2019-03-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8476412.0,8475170.0,,,,,,,,,,,,,,,,,,,,STL
2018021161,20182019,2,2019-03-23,False,2019-03-24T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8469608.0,8477903.0,,,,,,,,,,,,,,,,,,,,CGY
2018021162,20182019,2,2019-03-23,False,2019-03-24T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,54,Golden Knights,Vegas,de Vegas,VGK,2,4,OT,3,OT,8470657.0,8477511.0,,,,,,,,,,,,,,,,,,,,DET
2018021163,20182019,2,2019-03-23,False,2019-03-24T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,26,Kings,Los Angeles,de Los Angeles,LAK,4,5,SO,3,SO,8471734.0,,,,,,,,,,,,,,,,,,,,,LAK
2018021164,20182019,2,2019-03-24,False,2019-03-24T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8474651.0,8476329.0,,,,,,,,,,,,,,,,,,,,WSH
2018021165,20182019,2,2019-03-24,False,2019-03-24T19:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8475215.0,8474586.0,,,,,,,,,,,,,,,,,,,,NYI
2018021166,20182019,2,2019-03-24,False,2019-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,12,Hurricanes,Carolina,de la Caroline,CAR,2,4,OT,3,OT,8470147.0,8480830.0,,,,,,,,,,,,,,,,,,,,CAR
2018021167,20182019,2,2019-03-24,False,2019-03-25T00:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,16,Blackhawks,Chicago,de Chicago,CHI,2,4,OT,3,OT,8470645.0,8470281.0,,,,,,,,,,,,,,,,,,,,CHI
2018021168,20182019,2,2019-03-24,False,2019-03-25T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,23,Canucks,Vancouver,de Vancouver,VAN,0,3,REG,3,REG,8475683.0,8476981.0,,,,,,,,,,,,,,,,,,,,CBJ
2018021169,20182019,2,2019-03-25,False,2019-03-25T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,13,Panthers,Florida,de la Floride,FLA,5,10,Maple Leafs,Toronto,de Toronto,TOR,7,3,REG,3,REG,8475883.0,8475166.0,,,,,,,,,,,,,,,,,,,,TOR
2018021171,20182019,2,2019-03-25,False,2019-03-25T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8476899.0,8464989.0,,,,,,,,,,,,,,,,,,,,PIT
2018021170,20182019,2,2019-03-25,False,2019-03-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8471239.0,8478401.0,,,,,,,,,,,,,,,,,,,,NJD
2018021172,20182019,2,2019-03-25,False,2019-03-25T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8476883.0,8478519.0,,,,,,,,,,,,,,,,,,,,TBL
2018021174,20182019,2,2019-03-25,False,2019-03-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8477424.0,8475793.0,,,,,,,,,,,,,,,,,,,,NSH
2018021175,20182019,2,2019-03-25,False,2019-03-26T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8471750.0,8475794.0,,,,,,,,,,,,,,,,,,,,DAL
2018021173,20182019,2,2019-03-25,False,2019-03-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8476412.0,8475158.0,,,,,,,,,,,,,,,,,,,,STL
2018021176,20182019,2,2019-03-25,False,2019-03-26T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,20,Flames,Calgary,de Calgary,CGY,0,3,REG,3,REG,8475789.0,8475762.0,,,,,,,,,,,,,,,,,,,,LAK
2018021177,20182019,2,2019-03-25,False,2019-03-26T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,28,Sharks,San Jose,de San Jose,SJS,2,3,REG,3,REG,8473541.0,8478036.0,,,,,,,,,,,,,,,,,,,,DET
2018021179,20182019,2,2019-03-26,False,2019-03-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,0,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683.0,8476288.0,,,,,,,,,,,,,,,,,,,,CBJ
2018021178,20182019,2,2019-03-26,False,2019-03-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2018021180,20182019,2,2019-03-26,False,2019-03-26T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,8,Canadiens,Montréal,de Montréal,MTL,6,3,REG,3,REG,8471679.0,8476967.0,,,,,,,,,,,,,,,,,,,,MTL
2018021181,20182019,2,2019-03-26,False,2019-03-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8467950.0,8477407.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2018021182,20182019,2,2019-03-26,False,2019-03-27T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,22,Oilers,Edmonton,d'Edmonton,EDM,8,3,REG,3,REG,8475156.0,8476454.0,,,,,,,,,,,,,,,,,,,,EDM
2018021184,20182019,2,2019-03-26,False,2019-03-27T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,0,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8475311.0,8476393.0,,,,,,,,,,,,,,,,,,,,ARI
2018021183,20182019,2,2019-03-26,False,2019-03-27T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8476434.0,8480748.0,,,,,,,,,,,,,,,,,,,,ANA
2018021185,20182019,2,2019-03-27,False,2019-03-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,4,Flyers,Philadelphia,de Philadelphie,PHI,5,5,SO,3,SO,8479394.0,,,,,,,,,,,,,,,,,,,,,PHI
2018021186,20182019,2,2019-03-27,False,2019-03-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,6,Bruins,Boston,de Boston,BOS,6,3,REG,3,REG,8470860.0,8477956.0,,,,,,,,,,,,,,,,,,,,BOS
2018021187,20182019,2,2019-03-27,False,2019-03-28T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8471418.0,8480036.0,,,,,,,,,,,,,,,,,,,,DAL
2018021188,20182019,2,2019-03-27,False,2019-03-28T02:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8475831.0,8475268.0,,,,,,,,,,,,,,,,,,,,COL
2018021189,20182019,2,2019-03-28,False,2019-03-28T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,7,Sabres,Buffalo,de Buffalo,BUF,4,4,OT,3,OT,8470657.0,8477479.0,,,,,,,,,,,,,,,,,,,,DET
2018021190,20182019,2,2019-03-28,False,2019-03-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8474651.0,8475343.0,,,,,,,,,,,,,,,,,,,,WSH
2018021191,20182019,2,2019-03-28,False,2019-03-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,29,Blue Jackets,Columbus,de Columbus,CBJ,6,3,REG,3,REG,8475683.0,8478550.0,,,,,,,,,,,,,,,,,,,,CBJ
2018021192,20182019,2,2019-03-28,False,2019-03-28T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,5,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8466141.0,8476456.0,,Sénateurs,,,,,,,,,,,,,,,,,,FLA
2018021193,20182019,2,2019-03-28,False,2019-03-29T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,2,Islanders,New York,de New York,NYI,5,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8475215.0,8474586.0,,,,,,,,,,,,,,,,,,,,NYI
2018021194,20182019,2,2019-03-28,False,2019-03-29T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,22,Oilers,Edmonton,d'Edmonton,EDM,2,5,SO,3,SO,8471418.0,,,,,,,,,,,,,,,,,,,,,DAL
2018021195,20182019,2,2019-03-28,False,2019-03-29T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,23,Canucks,Vancouver,de Vancouver,VAN,3,5,SO,3,SO,8477967.0,,,,,,,,,,,,,,,,,,,,,VAN
2018021196,20182019,2,2019-03-28,False,2019-03-29T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,28,Sharks,San Jose,de San Jose,SJS,4,3,REG,3,REG,8470645.0,8470543.0,,,,,,,,,,,,,,,,,,,,CHI
2018021197,20182019,2,2019-03-29,False,2019-03-29T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8480382.0,8476918.0,,,,,,,,,,,,,,,,,,,,NYR
2018021198,20182019,2,2019-03-29,False,2019-03-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8471469.0,8478042.0,,,,,,,,,,,,,,,,,,,,NSH
2018021199,20182019,2,2019-03-29,False,2019-03-29T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8473541.0,8477215.0,,,,,,,,,,,,,,,,,,,,DET
2018021201,20182019,2,2019-03-29,False,2019-03-30T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,20,Flames,Calgary,de Calgary,CGY,6,3,REG,3,REG,8469608.0,8477497.0,,,,,,,,,,,,,,,,,,,,CGY
2018021200,20182019,2,2019-03-29,False,2019-03-30T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,21,Avalanche,Colorado,du Colorado,COL,3,5,SO,3,SO,8475831.0,,,,,,,,,,,,,,,,,,,,,COL
2018021202,20182019,2,2019-03-29,False,2019-03-30T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,54,Golden Knights,Vegas,de Vegas,VGK,2,3,REG,3,REG,8471227.0,8477942.0,,,,,,,,,,,,,,,,,,,,MIN
2018021204,20182019,2,2019-03-30,False,2019-03-30T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,6,Bruins,Boston,de Boston,BOS,1,3,REG,3,REG,8466141.0,8474149.0,,,,,,,,,,,,,,,,,,,,FLA
2018021203,20182019,2,2019-03-30,False,2019-03-30T17:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8475852.0,8475753.0,,,,,,,,,,,,,,,,,,,,CAR
2018021206,20182019,2,2019-03-30,False,2019-03-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,6,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8474651.0,8473563.0,,,,,,,,,,,,,,,,,,,,WSH
2018021208,20182019,2,2019-03-30,False,2019-03-30T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8475215.0,8478463.0,,,,,,,,,,,,,,,,,,,,NYI
2018021209,20182019,2,2019-03-30,False,2019-03-30T23:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,REG,3,REG,8471679.0,8473507.0,,,,,,,,,,,,,,,,,,,,MTL
2018021207,20182019,2,2019-03-30,False,2019-03-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,1,Devils,New Jersey,du New Jersey,NJD,2,4,OT,3,OT,8474596.0,8478407.0,,,,,,,,,,,,,,,,,,,,STL
2018021205,20182019,2,2019-03-30,False,2019-03-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8467950.0,8476879.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2018021210,20182019,2,2019-03-30,False,2019-03-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8475683.0,8477416.0,,,,,,,,,,,,,,,,,,,,CBJ
2018021211,20182019,2,2019-03-30,False,2019-03-31T01:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3,28,Sharks,San Jose,de San Jose,SJS,4,4,OT,3,OT,8474889.0,8470613.0,,,,,,,,,,,,,,,,,,,,SJS
2018021212,20182019,2,2019-03-30,False,2019-03-31T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8476434.0,8476483.0,,,,,,,,,,,,,,,,,,,,ANA
2018021213,20182019,2,2019-03-30,False,2019-03-31T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,23,Canucks,Vancouver,de Vancouver,VAN,3,5,SO,3,SO,8474593.0,,,,Markström,,,,,,,,,,,,,,,,,VAN
2018021214,20182019,2,2019-03-30,False,2019-03-31T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,26,Kings,Los Angeles,de Los Angeles,LAK,3,4,OT,3,OT,8475789.0,8474563.0,,,,,,,,,,,,,,,,,,,,LAK
2018021215,20182019,2,2019-03-31,False,2019-03-31T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,4,Flyers,Philadelphia,de Philadelphie,PHI,0,3,REG,3,REG,8480382.0,8477402.0,,,,,,,,,,,,,,,,,,,,NYR
2018021216,20182019,2,2019-03-31,False,2019-03-31T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8476899.0,8464989.0,,,,,,,,,,,,,,,,,,,,PIT
2018021217,20182019,2,2019-03-31,False,2019-03-31T21:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,0,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475311.0,8476851.0,,,,,,,,,,,,,,,,,,,,ARI
2018021218,20182019,2,2019-03-31,False,2019-03-31T22:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8475683.0,8479400.0,,,,,,,,,,,,,,,,,,,,CBJ
2018021219,20182019,2,2019-03-31,False,2019-03-31T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,17,Red Wings,Detroit,de Detroit,DET,6,3,REG,3,REG,8470657.0,8481433.0,,,,,,,,,,,,,,,,,,,,DET
2018021220,20182019,2,2019-03-31,False,2019-04-01T00:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8469608.0,8474150.0,,,,,,,,,,,,,,,,,,,,CGY
2018021221,20182019,2,2019-04-01,False,2019-04-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,13,Panthers,Florida,de la Floride,FLA,5,3,REG,3,REG,8466141.0,8471426.0,,,,,,,,,,,,,,,,,,,,FLA
2018021223,20182019,2,2019-04-01,False,2019-04-01T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,2,Islanders,New York,de New York,NYI,1,3,REG,3,REG,8475883.0,8475166.0,,,,,,,,,,,,,,,,,,,,TOR
2018021222,20182019,2,2019-04-01,False,2019-04-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8478406.0,8476941.0,,,,,,,,,,,,,,,,,,,,NJD
2018021224,20182019,2,2019-04-01,False,2019-04-01T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8476883.0,8478010.0,,Sénateurs,,,,,,,,,,,,,,,,,,TBL
2018021225,20182019,2,2019-04-01,False,2019-04-02T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,19,Blues,St. Louis,de St. Louis,STL,3,5,SO,3,SO,8476412.0,,,,,,,,,,,,,,,,,,,,,STL
2018021226,20182019,2,2019-04-01,False,2019-04-02T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,16,Blackhawks,Chicago,de Chicago,CHI,3,4,OT,3,OT,8476945.0,8475763.0,,,,,,,,,,,,,,,,,,,,WPG
2018021227,20182019,2,2019-04-01,False,2019-04-02T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,54,Golden Knights,Vegas,de Vegas,VGK,3,3,REG,3,REG,8476876.0,8476539.0,,,,,,,,,,,,,,,,,,,,VGK
2018021228,20182019,2,2019-04-01,False,2019-04-02T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,7,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8479496.0,8476346.0,,,,,,,,,,,,,,,,,,,,CGY
2018021229,20182019,2,2019-04-02,False,2019-04-02T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8471469.0,8475793.0,,,,,,,,,,,,,,,,,,,,NSH
2018021230,20182019,2,2019-04-02,False,2019-04-02T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8471695.0,8473419.0,,,,,,,,,,,,,,,,,,,,BOS
2018021231,20182019,2,2019-04-02,False,2019-04-02T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8475852.0,8476462.0,,,,,,,,,,,,,,,,,,,,CAR
2018021232,20182019,2,2019-04-02,False,2019-04-02T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8471679.0,8477476.0,,,,,,,,,,,,,,,,,,,,MTL
2018021233,20182019,2,2019-04-02,False,2019-04-02T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8470657.0,8477479.0,,,,,,,,,,,,,,,,,,,,DET
2018021234,20182019,2,2019-04-02,False,2019-04-03T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,30,Wild,Minnesota,du Minnesota,MIN,5,3,REG,3,REG,8471227.0,8470610.0,,,,,,,,,,,,,,,,,,,,MIN
2018021235,20182019,2,2019-04-02,False,2019-04-03T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,25,Stars,Dallas,de Dallas,DAL,6,3,REG,3,REG,8471418.0,8471228.0,,,,,,,,,,,,,,,,,,,,DAL
2018021236,20182019,2,2019-04-02,False,2019-04-03T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,21,Avalanche,Colorado,du Colorado,COL,6,3,REG,3,REG,8473575.0,8477021.0,,,,,,,,,,,,,,,,,,,,COL
2018021238,20182019,2,2019-04-02,False,2019-04-03T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8475789.0,8473453.0,,,,,,,,,,,,,,,,,,,,LAK
2018021237,20182019,2,2019-04-02,False,2019-04-03T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8477967.0,8476440.0,,,,,,,,,,,,,,,,,,,,VAN
2018021239,20182019,2,2019-04-03,False,2019-04-03T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8475195.0,8474250.0,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2018021240,20182019,2,2019-04-03,False,2019-04-04T00:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,16,Blackhawks,Chicago,de Chicago,CHI,4,5,SO,3,SO,8470320.0,,,,,,,,,,,,,,,,,,,,,CHI
2018021241,20182019,2,2019-04-03,False,2019-04-04T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8468011.0,8479368.0,,,,,,,,,,,,,,,,,,,,ANA
2018021244,20182019,2,2019-04-04,False,2019-04-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,13,Panthers,Florida,de la Floride,FLA,1,5,SO,3,SO,8471306.0,,,,,,,,,,,,,,,,,,,,,NYI
2018021246,20182019,2,2019-04-04,False,2019-04-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,15,Capitals,Washington,de Washington,WSH,2,3,REG,3,REG,8474651.0,8475343.0,,,,,,,,,,,,,,,,,,,,WSH
